40.33370554	-73.39751821	1
40.34667073	-73.38732107	1
40.30260028	-73.44502454	1
40.31556999	-73.43484123	1
40.3285387	-73.42465397	1
40.34150641	-73.41446276	1
40.31039419	-73.46196711	1
40.32336541	-73.45178578	1
40.33633564	-73.4416005	1
40.34930486	-73.43141127	1
40.31818568	-73.47891364	1
40.33115841	-73.46873429	1
40.34413015	-73.45855099	1
40.35710089	-73.44836373	1
40.32597474	-73.49586411	1
40.33894899	-73.48568675	1
40.35192224	-73.47550543	1
40.3648945	-73.46532015	1
40.33376138	-73.51281853	1
40.34673714	-73.50264315	1
40.35971191	-73.49246382	1
40.37268568	-73.48228053	1
40.34154559	-73.5297769	1
40.35452287	-73.51960351	1
40.36749915	-73.50942617	1
40.34932738	-73.54673922	1
40.36230616	-73.53656782	1
40.37528396	-73.52639247	1
40.35710673	-73.56370548	1
40.37008703	-73.55353608	1
40.38306634	-73.54336273	1
40.36488365	-73.58067569	1
40.37786546	-73.57050829	1
40.37265814	-73.59764985	1
40.38564146	-73.58748446	1
41.02490599	-70.84121066	1
41.03307567	-70.85799762	1
41.02036195	-70.86878297	1
41.0285277	-70.88557257	1
41.05301137	-70.93596705	1
41.007647	-70.87956404	1
41.0158111	-70.896352	1
41.02397294	-70.91314423	1
41.03213251	-70.92994074	1
41.04028981	-70.94674153	1
40.99493082	-70.89034084	1
41.00309328	-70.90712715	1
41.01125346	-70.92391774	1
41.01941139	-70.94071259	1
41.02756704	-70.95751173	1
40.98221342	-70.90111336	1
40.99037422	-70.91789803	1
40.99853276	-70.93468697	1
41.00668903	-70.95148017	1
41.01484304	-70.96827765	1
40.96949479	-70.91188162	1
40.97765395	-70.92866464	1
40.98581084	-70.94545193	1
40.99396546	-70.96224348	1
41.00211782	-70.9790393	1
40.95677494	-70.92264561	1
40.96493245	-70.93942698	1
40.97308769	-70.95621262	1
40.98124067	-70.97300252	1
40.98939138	-70.98979669	1
40.94405386	-70.93340533	1
40.95220972	-70.95018506	1
40.96036332	-70.96696905	1
40.96851465	-70.9837573	1
40.97666372	-71.00054981	1
40.93133156	-70.94416081	1
40.93948578	-70.96093889	1
40.94763773	-70.97772122	1
40.95578742	-70.99450782	1
40.96393484	-71.01129867	1
40.91860804	-70.95491202	1
40.92676062	-70.97168845	1
40.93491093	-70.98846914	1
40.94305897	-71.00525408	1
40.95120475	-71.02204327	1
40.9058833	-70.96565898	1
40.91403424	-70.98243377	1
40.9221829	-70.9992128	1
40.93032931	-71.01599609	1
40.93847344	-71.03278362	1
40.89315735	-70.9764017	1
40.90130664	-70.99317484	1
40.90945367	-71.00995222	1
40.91759843	-71.02673384	1
40.92574092	-71.04351972	1
40.88857783	-71.00391166	1
40.89672321	-71.02068739	1
40.90486633	-71.03746736	1
40.8758478	-71.01464424	1
40.88399155	-71.03141831	1
40.89213303	-71.04819662	1
40.87125867	-71.042145	1
41.01309007	-70.37620693	1
40.99219122	-70.37036305	1
41.00042622	-70.38707745	1
40.97952777	-70.38123082	1
40.9877611	-70.39794365	1
40.95862916	-70.37538732	1
40.96686305	-70.39209429	1
40.97509471	-70.40880556	1
40.98332416	-70.42552113	1
40.9212549	-70.33615757	1
40.93773041	-70.36954693	1
40.94596484	-70.38624805	1
40.95419706	-70.40295346	1
40.96242706	-70.41966317	1
40.97065484	-70.43637718	1
40.90859431	-70.34701866	1
40.9168315	-70.36370964	1
40.92506648	-70.38040492	1
40.93329925	-70.39710448	1
40.94152981	-70.41380834	1
40.94975814	-70.43051648	1
40.95798426	-70.44722892	1
40.89593244	-70.35787546	1
40.90416797	-70.3745649	1
40.91240129	-70.39125862	1
40.9206324	-70.40795663	1
40.92886129	-70.42465892	1
40.93708796	-70.4413655	1
40.94531242	-70.45807637	1
40.88326931	-70.36872798	1
40.89150318	-70.38541587	1
40.89973484	-70.40210803	1
40.90796428	-70.41880448	1
40.91619151	-70.43550522	1
40.92441652	-70.45221023	1
40.93263931	-70.46891954	1
40.87060492	-70.37957622	1
40.87883712	-70.39626255	1
40.88706712	-70.41295317	1
40.8952949	-70.42964806	1
40.90352047	-70.44634723	1
40.91174382	-70.46305068	1
40.91996495	-70.47975842	1
40.92818386	-70.49647043	1
40.85793926	-70.39042018	1
40.8661698	-70.40710496	1
40.87439814	-70.42379402	1
40.88262426	-70.44048735	1
40.89084817	-70.45718496	1
40.89906986	-70.47388684	1
40.90728933	-70.49059301	1
40.91550658	-70.50730346	1
40.84527233	-70.40125987	1
40.85350122	-70.41794309	1
40.8617279	-70.43463059	1
40.86995236	-70.45132236	1
40.87817461	-70.46801841	1
40.88639464	-70.48471873	1
40.89461245	-70.50142333	1
40.90282804	-70.5181322	1
40.83260415	-70.41209528	1
40.84083138	-70.42877695	1
40.84905639	-70.44546289	1
40.8572792	-70.4621531	1
40.86549979	-70.47884759	1
40.87371816	-70.49554634	1
40.88193432	-70.51224937	1
40.89014825	-70.52895666	1
40.82816027	-70.43960654	1
40.83638363	-70.45629092	1
40.84460478	-70.47297957	1
40.85282372	-70.48967249	1
40.86104044	-70.50636968	1
40.86925493	-70.52307113	1
40.87746721	-70.53977686	1
40.81548791	-70.45043186	1
40.82370962	-70.46711469	1
40.83192911	-70.48380178	1
40.84014639	-70.50049313	1
40.84836145	-70.51718875	1
40.8565743	-70.53388863	1
40.86478492	-70.55059278	1
